num_samples,n_estimators,rounds,input_size,hidden_sizes,first_dropout,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,compression,compression_parameter,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,22,309,1298,0.5514462856264114,0.729859915336968,82,83,54,111,0.5848484848484848,0.5721649484536082,0.6727272727272727
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,23,309,1298,0.5514462856264114,0.7298599402701551,81,84,45,120,0.6090909090909091,0.5882352941176471,0.7272727272727273
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,24,309,1298,0.5514462856264114,0.7298599369796824,80,85,57,108,0.5696969696969697,0.5595854922279793,0.6545454545454545
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,25,309,1298,0.5514462856264114,0.7298599496472283,79,86,57,108,0.5666666666666667,0.5567010309278351,0.6545454545454545
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,26,309,1298,0.5514462856264114,0.7298599925662609,89,76,50,115,0.6181818181818182,0.6020942408376964,0.696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,27,309,1298,0.5514462856264114,0.7298599262283827,86,79,63,102,0.5696969696969697,0.56353591160221,0.6181818181818182
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,28,309,1298,0.5514462856264114,0.7298599155237352,87,78,51,114,0.6090909090909091,0.59375,0.6909090909090909
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,29,309,1298,0.5514462856264114,0.7298599436633395,75,90,52,113,0.5696969696969697,0.5566502463054187,0.6848484848484848
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,30,309,1298,0.5514462856264114,0.7298599374038213,80,85,50,115,0.5909090909090909,0.575,0.696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,31,309,1298,0.5514462856264114,0.7298599324517009,81,84,49,116,0.5969696969696969,0.58,0.703030303030303
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,32,309,1298,0.5514462856264114,0.729859942115185,80,85,52,113,0.5848484848484848,0.5707070707070707,0.6848484848484848
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,33,309,1298,0.5514462856264114,0.7298599519000437,83,82,54,111,0.5878787878787879,0.5751295336787565,0.6727272727272727
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,34,309,1298,0.5514462856264114,0.7298599027780805,80,85,54,111,0.5787878787878787,0.5663265306122449,0.6727272727272727
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,35,309,1298,0.5514462856264114,0.7298599500977981,88,77,60,105,0.5848484848484848,0.5769230769230769,0.6363636363636364
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,36,309,1298,0.5514462856264114,0.7298599648607558,76,89,63,102,0.5393939393939394,0.5340314136125655,0.6181818181818182
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,37,309,1298,0.5514462856264114,0.7298599495904463,85,80,51,114,0.603030303030303,0.5876288659793815,0.6909090909090909
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,38,309,1298,0.5514462856264114,0.7298599512643065,81,84,54,111,0.5818181818181818,0.5692307692307692,0.6727272727272727
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,39,309,1298,0.5514462856264114,0.729859916917364,78,87,56,109,0.5666666666666667,0.5561224489795918,0.6606060606060606
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,40,309,1298,0.5514462856264114,0.7298599525315368,81,84,61,104,0.5606060606060606,0.5531914893617021,0.6303030303030303
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,41,309,1298,0.5514462856264114,0.7298599725367826,88,77,55,110,0.6,0.5882352941176471,0.6666666666666666
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,42,309,1298,0.5514462856264114,0.729859929192301,84,81,50,115,0.603030303030303,0.5867346938775511,0.696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,43,309,1298,0.5514462856264114,0.7298600079858224,85,80,54,111,0.593939393939394,0.581151832460733,0.6727272727272727
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,44,309,1298,0.5514462856264114,0.7298598929357489,78,87,47,118,0.593939393939394,0.5756097560975609,0.7151515151515152
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,45,309,1298,0.5514462856264114,0.7298599330055133,85,80,51,114,0.603030303030303,0.5876288659793815,0.6909090909090909
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,46,309,1298,0.5514462856264114,0.7298599454388383,82,83,51,114,0.593939393939394,0.5786802030456852,0.6909090909090909
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,47,309,1298,0.5514462856264114,0.729859921680468,80,85,54,111,0.5787878787878787,0.5663265306122449,0.6727272727272727
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,48,309,1298,0.5514462856264114,0.7298599507705117,86,79,50,115,0.6090909090909091,0.5927835051546392,0.696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,49,309,1298,0.5514462856264114,0.7298599258192354,86,79,49,116,0.6121212121212121,0.5948717948717949,0.703030303030303
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,0,309,1298,0.5584354026765682,0.7243734695449963,85,80,65,100,0.5606060606060606,0.5555555555555556,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,1,309,1298,0.5584354026765682,0.7243734029664954,87,78,63,102,0.5727272727272728,0.5666666666666667,0.6181818181818182
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,2,309,1298,0.5584354026765682,0.7243734562859862,87,78,75,90,0.5363636363636364,0.5357142857142857,0.5454545454545454
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,3,309,1298,0.5584354026765682,0.7243734053913706,95,70,65,100,0.5909090909090909,0.5882352941176471,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,4,309,1298,0.5584354026765682,0.7243734360172098,90,75,66,99,0.5727272727272728,0.5689655172413793,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,5,309,1298,0.5584354026765682,0.7243734213584027,93,72,67,98,0.5787878787878787,0.5764705882352941,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,6,309,1298,0.5584354026765682,0.724373448164507,93,72,67,98,0.5787878787878787,0.5764705882352941,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,7,309,1298,0.5584354026765682,0.7243734497498445,94,71,64,101,0.5909090909090909,0.5872093023255814,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,8,309,1298,0.5584354026765682,0.7243734445932719,84,81,61,104,0.5696969696969697,0.5621621621621622,0.6303030303030303
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,9,309,1298,0.5584354026765682,0.7243733723455915,81,84,67,98,0.5424242424242425,0.5384615384615384,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,10,309,1298,0.5584354026765682,0.7243734217594796,89,76,64,101,0.5757575757575758,0.5706214689265536,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,11,309,1298,0.5584354026765682,0.7243734141525121,89,76,64,101,0.5757575757575758,0.5706214689265536,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,12,309,1298,0.5584354026765682,0.7243734418819454,91,74,68,97,0.5696969696969697,0.5672514619883041,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,13,309,1298,0.5584354026765682,0.7243734347294979,90,75,64,101,0.5787878787878787,0.5738636363636364,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,14,309,1298,0.5584354026765682,0.7243734167300818,83,82,70,95,0.5393939393939394,0.536723163841808,0.5757575757575758
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,15,309,1298,0.5584354026765682,0.7243734476497077,96,69,70,95,0.5787878787878787,0.5792682926829268,0.5757575757575758
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,16,309,1298,0.5584354026765682,0.7243733926959596,91,74,80,85,0.5333333333333333,0.5345911949685535,0.5151515151515151
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,17,309,1298,0.5584354026765682,0.7243734584314103,85,80,63,102,0.5666666666666667,0.5604395604395604,0.6181818181818182
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,18,309,1298,0.5584354026765682,0.7243734090118263,93,72,60,105,0.6,0.5932203389830508,0.6363636363636364
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,19,309,1298,0.5584354026765682,0.7243734749915149,93,72,68,97,0.5757575757575758,0.5739644970414202,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,20,309,1298,0.5584354026765682,0.724373430262302,86,79,64,101,0.5666666666666667,0.5611111111111111,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,21,309,1298,0.5584354026765682,0.7243734617821102,82,83,67,98,0.5454545454545454,0.5414364640883977,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,22,309,1298,0.5584354026765682,0.7243734283437199,86,79,71,94,0.5454545454545454,0.5433526011560693,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,23,309,1298,0.5584354026765682,0.724373425897277,92,73,58,107,0.603030303030303,0.5944444444444444,0.6484848484848484
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,24,309,1298,0.5584354026765682,0.7243734330586441,90,75,65,100,0.5757575757575758,0.5714285714285714,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,25,309,1298,0.5584354026765682,0.7243734020562093,87,78,62,103,0.5757575757575758,0.569060773480663,0.6242424242424243
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,26,309,1298,0.5584354026765682,0.7243734009136906,97,68,67,98,0.5909090909090909,0.5903614457831325,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,27,309,1298,0.5584354026765682,0.724373441310698,91,74,61,104,0.5909090909090909,0.5842696629213483,0.6303030303030303
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,28,309,1298,0.5584354026765682,0.7243734192895082,90,75,68,97,0.5666666666666667,0.563953488372093,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,29,309,1298,0.5584354026765682,0.7243734261129621,87,78,70,95,0.5515151515151515,0.5491329479768786,0.5757575757575758
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,30,309,1298,0.5584354026765682,0.7243734355367095,100,65,58,107,0.6272727272727273,0.622093023255814,0.6484848484848484
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,31,309,1298,0.5584354026765682,0.7243734761469646,84,81,66,99,0.5545454545454546,0.55,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,32,309,1298,0.5584354026765682,0.7243733670914934,83,82,64,101,0.5575757575757576,0.5519125683060109,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,33,309,1298,0.5584354026765682,0.7243734785081151,94,71,64,101,0.5909090909090909,0.5872093023255814,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,34,309,1298,0.5584354026765682,0.7243734278947491,86,79,68,97,0.5545454545454546,0.5511363636363636,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,35,309,1298,0.5584354026765682,0.7243733876726721,96,69,64,101,0.5969696969696969,0.5941176470588235,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,36,309,1298,0.5584354026765682,0.7243734540913225,86,79,65,100,0.5636363636363636,0.5586592178770949,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,37,309,1298,0.5584354026765682,0.7243734494679905,88,77,70,95,0.5545454545454546,0.5523255813953488,0.5757575757575758
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,38,309,1298,0.5584354026765682,0.7243734385198881,90,75,61,104,0.5878787878787879,0.5810055865921788,0.6303030303030303
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,39,309,1298,0.5584354026765682,0.7243734399664256,89,76,64,101,0.5757575757575758,0.5706214689265536,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,40,309,1298,0.5584354026765682,0.7243734056224265,88,77,67,98,0.5636363636363636,0.56,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,41,309,1298,0.5584354026765682,0.7243734137260457,80,85,71,94,0.5272727272727272,0.5251396648044693,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,42,309,1298,0.5584354026765682,0.7243734538857043,91,74,59,106,0.5969696969696969,0.5888888888888889,0.6424242424242425
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,43,309,1298,0.5584354026765682,0.7243734493197789,88,77,67,98,0.5636363636363636,0.56,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,44,309,1298,0.5584354026765682,0.7243734199843882,92,73,60,105,0.5969696969696969,0.5898876404494382,0.6363636363636364
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,45,309,1298,0.5584354026765682,0.7243734716223178,88,77,67,98,0.5636363636363636,0.56,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,46,309,1298,0.5584354026765682,0.7243734383080944,88,77,72,93,0.5484848484848485,0.5470588235294118,0.5636363636363636
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,47,309,1298,0.5584354026765682,0.7243734494564663,96,69,65,100,0.593939393939394,0.591715976331361,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,48,309,1298,0.5584354026765682,0.7243733867591146,82,83,66,99,0.5484848484848485,0.5439560439560439,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.4,49,309,1298,0.5584354026765682,0.7243734047334819,95,70,63,102,0.5969696969696969,0.5930232558139535,0.6181818181818182
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,0,309,1298,0.552744270350962,0.721346716101192,88,77,62,103,0.5787878787878787,0.5722222222222222,0.6242424242424243
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,1,309,1298,0.552744270350962,0.7213467252166152,95,70,65,100,0.5909090909090909,0.5882352941176471,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,2,309,1298,0.552744270350962,0.721346746964094,93,72,68,97,0.5757575757575758,0.5739644970414202,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,3,309,1298,0.552744270350962,0.7213467302576636,85,80,71,94,0.5424242424242425,0.5402298850574713,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,4,309,1298,0.552744270350962,0.7213467330942768,85,80,68,97,0.5515151515151515,0.5480225988700564,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,5,309,1298,0.552744270350962,0.7213467062375974,89,76,69,96,0.5606060606060606,0.5581395348837209,0.5818181818181818
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,6,309,1298,0.552744270350962,0.7213467556533579,86,79,60,105,0.5787878787878787,0.5706521739130435,0.6363636363636364
