num_samples,n_estimators,rounds,input_size,hidden_sizes,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,52,309,1298,0.7084283764154484,0.6708939261783622,92,73,54,111,0.6151515151515151,0.6032608695652174,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,53,309,1298,0.7084283764154484,0.670893933578054,91,74,51,114,0.6212121212121212,0.6063829787234043,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,54,309,1298,0.7084283764154484,0.6708939086494958,96,69,60,105,0.6090909090909091,0.603448275862069,0.6363636363636364
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,55,309,1298,0.7084283764154484,0.6708939174254783,96,69,49,116,0.6424242424242425,0.6270270270270271,0.703030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,56,309,1298,0.7084283764154484,0.6708939452299266,90,75,52,113,0.6151515151515151,0.601063829787234,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,57,309,1298,0.7084283764154484,0.6708939291792861,93,72,52,113,0.6242424242424243,0.6108108108108108,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,58,309,1298,0.7084283764154484,0.6708939174769459,98,67,54,111,0.6333333333333333,0.6235955056179775,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,59,309,1298,0.7084283764154484,0.6708938829808291,102,63,55,110,0.6424242424242425,0.6358381502890174,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,60,309,1298,0.7084283764154484,0.6708939281418264,87,78,48,117,0.6181818181818182,0.6,0.7090909090909091
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,61,309,1298,0.7084283764154484,0.6708939061949202,101,64,59,106,0.6272727272727273,0.6235294117647059,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,62,309,1298,0.7084283764154484,0.6708939071648701,86,79,56,109,0.5909090909090909,0.5797872340425532,0.6606060606060606
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,63,309,1298,0.7084283764154484,0.6708938936077495,87,78,50,115,0.6121212121212121,0.5958549222797928,0.696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,64,309,1298,0.7084283764154484,0.6708939350611476,87,78,51,114,0.6090909090909091,0.59375,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,65,309,1298,0.7084283764154484,0.6708939282203106,92,73,51,114,0.6242424242424243,0.6096256684491979,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,66,309,1298,0.7084283764154484,0.6708939470127855,92,73,59,106,0.6,0.5921787709497207,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,67,309,1298,0.7084283764154484,0.6708939218814531,99,66,54,111,0.6363636363636364,0.6271186440677966,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,68,309,1298,0.7084283764154484,0.6708939270912424,98,67,48,117,0.6515151515151515,0.6358695652173914,0.7090909090909091
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,69,309,1298,0.7084283764154484,0.6708939216271222,89,76,49,116,0.6212121212121212,0.6041666666666666,0.703030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,70,309,1298,0.7084283764154484,0.6708939640718219,87,78,61,104,0.5787878787878787,0.5714285714285714,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,71,309,1298,0.7084283764154484,0.6708939387474928,92,73,53,112,0.6181818181818182,0.6054054054054054,0.6787878787878788
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,72,309,1298,0.7084283764154484,0.6708939190841825,94,71,51,114,0.6303030303030303,0.6162162162162163,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,73,309,1298,0.7084283764154484,0.6708939296079084,96,69,57,108,0.6181818181818182,0.6101694915254238,0.6545454545454545
