num_samples,voting_threshold,rounds,input_size,hidden_sizes,first_dropout,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,compression,compression_parameter,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,22,309,1298,0.5523533354757626,0.7318412105849,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,23,309,1298,0.5526418463567164,0.7314022294590545,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,24,309,1298,0.5524729379572603,0.7315784697437542,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,25,309,1298,0.5526656715629679,0.7315627367062005,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,26,309,1298,0.5521702291152717,0.731566136259059,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,27,309,1298,0.5526712795279916,0.7313276189539436,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,28,309,1298,0.5529332633916344,0.7315091027465506,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,29,309,1298,0.5525918493748543,0.7317339884323562,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,30,309,1298,0.5527378248139242,0.731118533525258,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,31,309,1298,0.5525776707168519,0.7312054255574261,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,32,309,1298,0.5527037952366024,0.7318109698345043,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,33,309,1298,0.5526228261194742,0.7316204212871339,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,34,309,1298,0.5527397511342641,0.731874512973425,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,35,309,1298,0.5528876384653205,0.7317467218720178,50,0,50,0,0.5,0.0,0.0
