num_samples,voting_threshold,rounds,input_size,hidden_sizes,first_dropout,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,compression,compression_parameter,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,33,309,1298,0.7005187486537294,0.6758213733563427,39,11,12,38,0.77,0.7755102040816326,0.76
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,34,309,1298,0.6999492743320437,0.6749610317039033,45,5,15,35,0.8,0.875,0.7
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,35,309,1298,0.7000469276650193,0.675399463674155,37,13,9,41,0.78,0.7592592592592593,0.82
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,36,309,1298,0.699717081594785,0.676098663738019,41,9,11,39,0.8,0.8125,0.78
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,37,309,1298,0.7000067436364203,0.6742000294464842,37,13,13,37,0.74,0.74,0.74
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,38,309,1298,0.6999298149539138,0.6755160926245576,41,9,12,38,0.79,0.8085106382978723,0.76
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,39,309,1298,0.7004463961237597,0.675238107305183,43,7,15,35,0.78,0.8333333333333334,0.7
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,40,309,1298,0.699915983342302,0.6753041054921883,42,8,15,35,0.77,0.813953488372093,0.7
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,41,309,1298,0.700071459946262,0.6767124966429053,46,4,13,37,0.83,0.9024390243902439,0.74
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,42,309,1298,0.7003156099675149,0.674839247266768,43,7,15,35,0.78,0.8333333333333334,0.7
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,43,309,1298,0.6994392035919643,0.67460306364222,38,12,16,34,0.72,0.7391304347826086,0.68
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,44,309,1298,0.6997832228320852,0.6748603253057693,42,8,10,40,0.82,0.8333333333333334,0.8
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,45,309,1298,0.6998582470445636,0.6756664844115069,44,6,19,31,0.75,0.8378378378378378,0.62
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,46,309,1298,0.7004426447606208,0.6765330577639291,46,4,9,41,0.87,0.9111111111111111,0.82
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,47,309,1298,0.6997882061746739,0.6744702869530456,42,8,24,26,0.68,0.7647058823529411,0.52
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,48,309,1298,0.6999156489583315,0.6768171098776239,42,8,15,35,0.77,0.813953488372093,0.7
50,0.5,1000,32000,[40],0.4,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,49,309,1298,0.6995098962435364,0.6760623756548833,40,10,18,32,0.72,0.7619047619047619,0.64
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,0,309,1298,0.6944797744019688,0.6804097610701562,46,4,33,17,0.63,0.8095238095238095,0.34
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,1,309,1298,0.6926699454013134,0.6807791104740999,47,3,28,22,0.69,0.88,0.44
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,2,309,1298,0.6924772813658482,0.6807414702469212,47,3,30,20,0.67,0.8695652173913043,0.4
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,3,309,1298,0.6927885013282808,0.680775705729424,45,5,35,15,0.6,0.75,0.3
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,4,309,1298,0.6927095252848732,0.6811290435779864,50,0,32,18,0.68,1.0,0.36
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,5,309,1298,0.6924439851839914,0.6817107091445156,47,3,38,12,0.59,0.8,0.24
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,6,309,1298,0.6926480035648771,0.6819244291903886,43,7,26,24,0.67,0.7741935483870968,0.48
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,7,309,1298,0.6922208575940054,0.6808786873862187,45,5,29,21,0.66,0.8076923076923077,0.42
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,8,309,1298,0.6930664236104258,0.6815471487495558,44,6,29,21,0.65,0.7777777777777778,0.42
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,9,309,1298,0.692303644903426,0.6804087050737945,48,2,33,17,0.65,0.8947368421052632,0.34
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,10,309,1298,0.6926246104969019,0.6805202078736936,48,2,25,25,0.73,0.9259259259259259,0.5
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,11,309,1298,0.6920174131628445,0.6819236043734358,46,4,31,19,0.65,0.8260869565217391,0.38
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,12,309,1298,0.6931549170987736,0.6813119594105462,46,4,27,23,0.69,0.8518518518518519,0.46
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,13,309,1298,0.6926634547046875,0.6817193493732256,48,2,35,15,0.63,0.8823529411764706,0.3
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,14,309,1298,0.6923138715561954,0.6823308848162248,47,3,27,23,0.7,0.8846153846153846,0.46
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,15,309,1298,0.6927264932108885,0.6805996535347802,47,3,37,13,0.6,0.8125,0.26
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,16,309,1298,0.6932738577230451,0.6799254688143088,44,6,33,17,0.61,0.7391304347826086,0.34
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,17,309,1298,0.6926614257306198,0.681106949085318,46,4,35,15,0.61,0.7894736842105263,0.3
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,18,309,1298,0.6932701813903211,0.6799193582826444,49,1,30,20,0.69,0.9523809523809523,0.4
50,0.5,1000,32000,[40],0.6,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,,,19,309,1298,0.6931815838877132,0.6817488165051686,47,3,31,19,0.66,0.8636363636363636,0.38
