num_samples,voting_threshold,rounds,input_size,hidden_sizes,first_dropout,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,compression,compression_parameter,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,26,309,1298,0.5285338044175556,0.7113152388432893,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,27,309,1298,0.5284040305220469,0.7113318272582967,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,28,309,1298,0.5286136126239777,0.7113270333378479,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,29,309,1298,0.5283480051077327,0.7112625462477327,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,30,309,1298,0.5279517571062691,0.7112428217634339,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,31,309,1298,0.5275665801708946,0.7111823732084911,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,32,309,1298,0.5281993596447139,0.7113458448807466,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,33,309,1298,0.5279524501768699,0.7112870532190835,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,34,309,1298,0.5282720222374804,0.7113391547946956,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,35,309,1298,0.5284810483726932,0.7113560321216926,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,36,309,1298,0.5278116643079318,0.7112800549788627,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,37,309,1298,0.528525612885128,0.7111838607168987,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,38,309,1298,0.5286177518545705,0.7111559598622653,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,39,309,1298,0.5282409589115831,0.7113407502527536,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,40,309,1298,0.5277072950908684,0.7113210632706519,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,41,309,1298,0.5279923456929572,0.711168659647725,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,quantization,,42,309,1298,0.5281402775117192,0.7111615602028332,50,0,50,0,0.5,0.0,0.0
