num_samples,n_estimators,rounds,input_size,hidden_sizes,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,72,309,1298,0.6915955904421038,0.6666763585895842,90,75,64,101,0.5787878787878787,0.5738636363636364,0.6121212121212121
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,73,309,1298,0.6915955904421038,0.6666763090268427,96,69,67,98,0.5878787878787879,0.5868263473053892,0.593939393939394
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,74,309,1298,0.6915955904421038,0.6666763608895526,101,64,66,99,0.6060606060606061,0.6073619631901841,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,75,309,1298,0.6915955904421038,0.6666763120748327,92,73,61,104,0.593939393939394,0.5875706214689266,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,76,309,1298,0.6915955904421038,0.6666763553053251,92,73,61,104,0.593939393939394,0.5875706214689266,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,77,309,1298,0.6915955904421038,0.6666763725473366,94,71,65,100,0.5878787878787879,0.5847953216374269,0.6060606060606061
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,78,309,1298,0.6915955904421038,0.6666762803357089,93,72,64,101,0.5878787878787879,0.5838150289017341,0.6121212121212121
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,79,309,1298,0.6915955904421038,0.6666763373248651,97,68,66,99,0.593939393939394,0.592814371257485,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,80,309,1298,0.6915955904421038,0.66667630883378,97,68,66,99,0.593939393939394,0.592814371257485,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,81,309,1298,0.6915955904421038,0.6666763231186776,96,69,66,99,0.5909090909090909,0.5892857142857143,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,82,309,1298,0.6915955904421038,0.6666762889296122,92,73,50,115,0.6272727272727273,0.6117021276595744,0.696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,83,309,1298,0.6915955904421038,0.6666763388024883,93,72,57,108,0.6090909090909091,0.6,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,84,309,1298,0.6915955904421038,0.6666763652454237,97,68,63,102,0.603030303030303,0.6,0.6181818181818182
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,85,309,1298,0.6915955904421038,0.6666763290618277,97,68,61,104,0.6090909090909091,0.6046511627906976,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,86,309,1298,0.6915955904421038,0.6666763639085223,96,69,63,102,0.6,0.5964912280701754,0.6181818181818182
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,87,309,1298,0.6915955904421038,0.6666763291273329,104,61,67,98,0.6121212121212121,0.6163522012578616,0.593939393939394
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,88,309,1298,0.6915955904421038,0.6666763124426429,100,65,62,103,0.6151515151515151,0.6130952380952381,0.6242424242424243
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,89,309,1298,0.6915955904421038,0.6666763392152675,95,70,61,104,0.603030303030303,0.5977011494252874,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,90,309,1298,0.6915955904421038,0.666676318710314,95,70,56,109,0.6181818181818182,0.6089385474860335,0.6606060606060606
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,91,309,1298,0.6915955904421038,0.6666763632443299,94,71,55,110,0.6181818181818182,0.6077348066298343,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,92,309,1298,0.6915955904421038,0.6666763675052263,95,70,58,107,0.6121212121212121,0.6045197740112994,0.6484848484848484
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,93,309,1298,0.6915955904421038,0.6666763914467706,88,77,66,99,0.5666666666666667,0.5625,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,94,309,1298,0.6915955904421038,0.6666763383211791,92,73,60,105,0.5969696969696969,0.5898876404494382,0.6363636363636364
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,95,309,1298,0.6915955904421038,0.6666763266229209,100,65,60,105,0.6212121212121212,0.6176470588235294,0.6363636363636364
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,96,309,1298,0.6915955904421038,0.6666763550559723,94,71,63,102,0.593939393939394,0.5895953757225434,0.6181818181818182
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,97,309,1298,0.6915955904421038,0.6666763833369742,99,66,64,101,0.6060606060606061,0.6047904191616766,0.6121212121212121
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,98,309,1298,0.6915955904421038,0.6666763523925285,103,62,63,102,0.6212121212121212,0.6219512195121951,0.6181818181818182
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,99,309,1298,0.6915955904421038,0.6666763459178635,103,62,57,108,0.6393939393939394,0.6352941176470588,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,100,309,1298,0.6915955904421038,0.6666763111912595,95,70,59,106,0.6090909090909091,0.6022727272727273,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,101,309,1298,0.6915955904421038,0.6666763815734211,94,71,56,109,0.6151515151515151,0.6055555555555555,0.6606060606060606
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,102,309,1298,0.6915955904421038,0.6666763728555514,87,78,53,112,0.603030303030303,0.5894736842105263,0.6787878787878788
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,103,309,1298,0.6915955904421038,0.666676339481429,91,74,58,107,0.6,0.5911602209944752,0.6484848484848484
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,104,309,1298,0.6915955904421038,0.6666763293749792,91,74,59,106,0.5969696969696969,0.5888888888888889,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,105,309,1298,0.6915955904421038,0.6666763464465062,103,62,68,97,0.6060606060606061,0.610062893081761,0.5878787878787879
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,106,309,1298,0.6915955904421038,0.6666763818661393,97,68,57,108,0.6212121212121212,0.6136363636363636,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,107,309,1298,0.6915955904421038,0.6666763510548337,99,66,66,99,0.6,0.6,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,108,309,1298,0.6915955904421038,0.6666763230448189,89,76,59,106,0.5909090909090909,0.5824175824175825,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,109,309,1298,0.6915955904421038,0.6666763472633137,96,69,64,101,0.5969696969696969,0.5941176470588235,0.6121212121212121
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,110,309,1298,0.6915955904421038,0.6666763693290447,101,64,65,100,0.6090909090909091,0.6097560975609756,0.6060606060606061
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,111,309,1298,0.6915955904421038,0.6666763509490807,96,69,66,99,0.5909090909090909,0.5892857142857143,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,112,309,1298,0.6915955904421038,0.6666763633012023,93,72,71,94,0.5666666666666667,0.5662650602409639,0.5696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,113,309,1298,0.6915955904421038,0.666676389873182,98,67,61,104,0.6121212121212121,0.6081871345029239,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,114,309,1298,0.6915955904421038,0.6666763585352842,100,65,66,99,0.603030303030303,0.6036585365853658,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,115,309,1298,0.6915955904421038,0.6666763102652181,99,66,66,99,0.6,0.6,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,116,309,1298,0.6915955904421038,0.6666763742958648,91,74,48,117,0.6303030303030303,0.612565445026178,0.7090909090909091
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,117,309,1298,0.6915955904421038,0.6666763477566361,94,71,66,99,0.5848484848484848,0.5823529411764706,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,118,309,1298,0.6915955904421038,0.6666763367298457,100,65,71,94,0.5878787878787879,0.5911949685534591,0.5696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,119,309,1298,0.6915955904421038,0.6666763831548194,95,70,61,104,0.603030303030303,0.5977011494252874,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,120,309,1298,0.6915955904421038,0.6666763187373108,95,70,68,97,0.5818181818181818,0.5808383233532934,0.5878787878787879
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,121,309,1298,0.6915955904421038,0.6666763124688403,96,69,59,106,0.6121212121212121,0.6057142857142858,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,122,309,1298,0.6915955904421038,0.6666763017533083,93,72,55,110,0.6151515151515151,0.6043956043956044,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,123,309,1298,0.6915955904421038,0.66667630438455,100,65,59,106,0.6242424242424243,0.6198830409356725,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,124,309,1298,0.6915955904421038,0.666676359378424,94,71,56,109,0.6151515151515151,0.6055555555555555,0.6606060606060606
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,125,309,1298,0.6915955904421038,0.6666763674995442,99,66,54,111,0.6363636363636364,0.6271186440677966,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,126,309,1298,0.6915955904421038,0.6666763250395155,102,63,58,107,0.6333333333333333,0.6294117647058823,0.6484848484848484
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,127,309,1298,0.6915955904421038,0.6666763634274675,91,74,65,100,0.5787878787878787,0.5747126436781609,0.6060606060606061
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,128,309,1298,0.6915955904421038,0.6666763112886194,94,71,61,104,0.6,0.5942857142857143,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,129,309,1298,0.6915955904421038,0.6666763232278315,101,64,70,95,0.593939393939394,0.5974842767295597,0.5757575757575758
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,130,309,1298,0.6915955904421038,0.6666763547465193,101,64,64,101,0.6121212121212121,0.6121212121212121,0.6121212121212121
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,131,309,1298,0.6915955904421038,0.6666763770333055,99,66,62,103,0.6121212121212121,0.6094674556213018,0.6242424242424243
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,132,309,1298,0.6915955904421038,0.6666763495358412,96,69,61,104,0.6060606060606061,0.6011560693641619,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,133,309,1298,0.6915955904421038,0.6666763736210799,95,70,63,102,0.5969696969696969,0.5930232558139535,0.6181818181818182
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,134,309,1298,0.6915955904421038,0.6666763383368085,93,72,59,106,0.603030303030303,0.5955056179775281,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,135,309,1298,0.6915955904421038,0.6666763388033451,99,66,62,103,0.6121212121212121,0.6094674556213018,0.6242424242424243
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,136,309,1298,0.6915955904421038,0.6666763163919064,101,64,66,99,0.6060606060606061,0.6073619631901841,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,137,309,1298,0.6915955904421038,0.6666763265708344,98,67,59,106,0.6181818181818182,0.6127167630057804,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,138,309,1298,0.6915955904421038,0.6666763679775378,98,67,61,104,0.6121212121212121,0.6081871345029239,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,139,309,1298,0.6915955904421038,0.6666763954031463,98,67,63,102,0.6060606060606061,0.6035502958579881,0.6181818181818182
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,140,309,1298,0.6915955904421038,0.666676318789382,98,67,66,99,0.5969696969696969,0.5963855421686747,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,141,309,1298,0.6915955904421038,0.6666763577444712,98,67,66,99,0.5969696969696969,0.5963855421686747,0.6
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,142,309,1298,0.6915955904421038,0.6666763392403009,94,71,56,109,0.6151515151515151,0.6055555555555555,0.6606060606060606
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,143,309,1298,0.6915955904421038,0.666676340590982,93,72,63,102,0.5909090909090909,0.5862068965517241,0.6181818181818182
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,144,309,1298,0.6915955904421038,0.6666763202159652,96,69,57,108,0.6181818181818182,0.6101694915254238,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,145,309,1298,0.6915955904421038,0.6666762809436136,96,69,63,102,0.6,0.5964912280701754,0.6181818181818182
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,146,309,1298,0.6915955904421038,0.6666763372216699,91,74,58,107,0.6,0.5911602209944752,0.6484848484848484
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,147,309,1298,0.6915955904421038,0.6666763278496817,101,64,61,104,0.6212121212121212,0.6190476190476191,0.6303030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,148,309,1298,0.6915955904421038,0.6666763339964155,95,70,67,98,0.5848484848484848,0.5833333333333334,0.593939393939394
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,149,309,1298,0.6915955904421038,0.6666763416434318,95,70,55,110,0.6212121212121212,0.6111111111111112,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,150,309,1298,0.6915955904421038,0.6666763608902996,98,67,53,112,0.6363636363636364,0.6256983240223464,0.6787878787878788
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,151,309,1298,0.6915955904421038,0.6666763830691886,93,72,57,108,0.6090909090909091,0.6,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,152,309,1298,0.6915955904421038,0.6666763281471345,97,68,52,113,0.6363636363636364,0.6243093922651933,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,153,309,1298,0.6915955904421038,0.6666763718229589,99,66,72,93,0.5818181818181818,0.5849056603773585,0.5636363636363636
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,154,309,1298,0.6915955904421038,0.6666763521991289,95,70,62,103,0.6,0.5953757225433526,0.6242424242424243
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,155,309,1298,0.6915955904421038,0.6666763681596809,100,65,67,98,0.6,0.6012269938650306,0.593939393939394
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,156,309,1298,0.6915955904421038,0.6666763588881933,98,67,65,100,0.6,0.5988023952095808,0.6060606060606061
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,157,309,1298,0.6915955904421038,0.6666763595770864,98,67,70,95,0.5848484848484848,0.5864197530864198,0.5757575757575758
500,100,1000,32000,[40],0.2,0.2,1e-06,tanh,tanh,tanh,binarize,0.001,0.3,[10],32000,False,158,309,1298,0.6915955904421038,0.6666763021691537,93,72,60,105,0.6,0.5932203389830508,0.6363636363636364
